STAID	STATE	FIPS	LAT_DMS 	 LON_DMS	WELLDPTH  	SAMPDATE 	SAMPTIME	AS_RMRK	AS_CONC	LAT_DD	LON_DD
16S     2S      6N      6S      7S      10N     9S      5S      1S      10N     12N     12N
292521098291701	TX	48029	292521	982914	1330	06-Aug-80	900	.	1	29.4225	98.48722
293512098291701	TX	48029	293512	982917	590	22-Jul-80	1015	<	1	29.58666	98.48805
292946098292601	TX	48029	292955	982918	1000	21-Apr-87	900	<	1	29.49861	98.48833
294743098291801	TX	48091	294743	982918		06-Jun-96	1400	<	1	29.79528	98.48833
292354098291901	TX	48029	292354	982919	1050	02-Sep-80	1130	.	1	29.39833	98.48861
293432098292201	TX	48029	293432	982922	517	22-Jul-80	1100	.	1	29.57555	98.48944
293432098292301	TX	48029	293432	982923	376	27-Sep-93	900	<	1	29.57555	98.48972
404710098293301	NE	31079	404710	982933	13	18-Aug-78	0	.	2	40.78611	98.4925
435345098293501	SD	46003	435345	982935	727	06-Sep-84	1400	.	1	43.89583	98.49306
423204098294401	NE	31089	423204	982944	200	21-Aug-86	0	.	1	42.53444	98.49555
292328098294601	TX	48029	292328	982946	1800	02-Sep-80	1230	.	1	29.39111	98.49611
292325098295501	TX	48029	292225	982950	1580	06-Mar-92	1250	<	1	29.37361	98.49722
293323098300001	TX	48029	293323	983000	403	21-Jun-83	930	.	1	29.55639	98.5
292214098300001	TX	48029	292214	982960	28.5	17-Nov-88	1510	.	7	29.37056	98.5
293209098300401	TX	48029	293206	983004	811	17-Jul-86	1135	<	1	29.535	98.50111
423148098300601	NE	31089	423148	983006	85	07-Jul-78	0	<	1	42.53	98.50166
355445098300801	OK	40011	355445	983008		29-Jul-80	1300	.	3	35.91249	98.50222
423418098301501	NE	31089	423418	983015	265	11-Aug-87	0	.	1	42.57166	98.50417
292241098301801	TX	48029	292241	983018	27.3	15-Nov-88	1155	<	1	29.37806	98.505
360515098302601	OK	40011	360515	983026		29-Jul-80	930	.	1	36.0875	98.50723
295800098303401	TX	48259	295800	983034		28-Apr-90	800	<	1	29.96667	98.50945
293133098303201	TX	48029	293134	983034	640	29-Sep-93	930	<	1	29.52611	98.50945
293228098303902	TX	48029	293228	983036	360	11-Jun-91	900	<	1	29.54111	98.51
293207098304801	TX	48029	293207	983044	762	23-Jul-80	1030	.	1	29.53528	98.51222
293456098304901	TX	48029	293456	983049	500	06-Apr-79	1400	<	1	29.58222	98.51361
355856098304901	OK	40011	355856	983049		01-Aug-80	1015	.	2	35.98222	98.51361
293042098305201	TX	48029	293042	983052	787	29-Sep-93	1000	<	1	29.51167	98.51444
293220098305501	TX	48029	293220	983055	400	14-Jun-84	1437	<	1	29.53889	98.51527
452604098305601	SD	46013	452604	983056	1120	30-Jul-79	930	<	1	45.43445	98.51556
300828098305601	TX	48031	300828	983056	360	08-Jul-96	1100	<	1	30.14111	98.51556
293221098305801	TX	48029	293221	983058	392	05-Apr-83	950	.	1	29.53917	98.51611
293120098310801	TX	48029	293120	983108	856	29-Sep-93	1028	<	1	29.52222	98.51889
292250098311201	TX	48029	292250	983112	1710	15-Aug-91	1040	<	1	29.38055	98.52
472634098311601	ND	38031	472634	983116				-	25	47.44278	98.52111
293224098312101	TX	48029	293155	983121	550	29-Sep-93	1140	<	1	29.53195	98.5225
293025098313401	TX	48029	293026	983134	867	25-Jun-90	935	<	1	29.50722	98.52611
474721098314601	ND	38027	474722	983137	34	23-Sep-86	1020	.	7	47.78945	98.52695
475236098314501	ND	38005	475236	983145				-	4	47.87667	98.52917
292143098315001	TX	48029	292143	983150	42	13-Oct-88	1505	.	1	29.36194	98.53056
292439098315701	TX	48029	292439	983157	25.7	23-May-88	1445	.	2	29.41084	98.5325
423047098320301	NE	31089	423047	983203	259	10-Jul-86	0	<	1	42.51305	98.53416
292441098321901	TX	48029	292441	983219	26.8	29-May-88	1900	.	1	29.41139	98.53861
292415098322601	TX	48029	292415	983226	23.5	24-May-88	1015	<	1	29.40417	98.54056
292327098322601	TX	48029	292327	983226	36	20-Oct-88	950	<	1	29.39083	98.54056
292406098323401	TX	48029	292406	983234	40	18-Oct-88	1410	<	1	29.40167	98.54278
293458098324201	TX	48029	293458	983236	469	23-Jul-80	1120	.	1	29.58278	98.54333
292402098323601	TX	48029	292402	983236	26.5	25-Oct-88	1215	.	4	29.40056	98.54333
360621098324401	OK	40011	360621	983244		01-Aug-80	1130	.	2	36.10583	98.54556
293407098324401	TX	48029	293407	983244	510	25-Aug-92	1015	<	1	29.56861	98.54556
293437098324501	TX	48029	293437	983245	506	22-Apr-80	1315	.	1	29.57695	98.54583
292143098324201	TX	48029	292146	983246	1590	15-Aug-91	1240	<	1	29.36278	98.54611
360301098324801	OK	40011	360301	983248		01-Aug-80	1045	.	2	36.05027	98.54667
465513098324901	ND	38093	465513	983249	57	20-Nov-90	1530	.	3	46.92028	98.54694
292355098325001	TX	48029	292355	983250	65	25-Oct-88	1450	.	1	29.39861	98.54723
293515098325201	TX	48029	293515	983254	457	23-Jul-80	1000	.	1	29.5875	98.54833
414845098325501	NE	31183	414845	983255	173	07-Sep-78	0	.	11	41.8125	98.54861
355958098325501	OK	40011	355958	983255		29-Jul-80	1200	.	1	35.99944	98.54861
292319098325901	TX	48029	292319	983259	1410	15-Aug-91	1205	<	1	29.38861	98.54972
350753098330001	OK	40015	350753	983300	124.6	16-Jun-89	1100	.	3	35.13139	98.55
294918098330301	TX	48091	294918	983303	520	10-Jul-96	1200	<	1	29.82167	98.55083
292228098330701	TX	48029	292228	983307	26.5	20-Oct-88	1415	.	1	29.37445	98.55194
292230098331501	TX	48029	292230	983315	50	18-Oct-88	1005	.	1	29.375	98.55417
293504098332601	TX	48029	293504	983326	485	26-Jul-78	1100	<	1	29.58445	98.55722
293518098332601	TX	48029	293518	983326	435	23-Jul-80	1400	.	1	29.58833	98.55722
292121098333301	TX	48029	292121	983333	28.7	16-Aug-88	1100	.	1	29.35583	98.55917
292355098333301	TX	48029	292324	983333	1480	15-Aug-91	1125	.	1	29.39	98.55917
292624098335001	TX	48000	292624	983350	0			<	1	29.44	98.56389
292620098335001	TX	48029	292620	983352	1220	17-Jul-89	1100	<	1	29.43889	98.56445
472353098335301	ND	38031	472353	983353				-	6	47.39806	98.56472
292619098335401	TX	48029	292619	983354		09-Aug-79	1015	.	1	29.43861	98.565
292202098335401	TX	48029	292202	983354	25.5	15-Jun-88	1200	.	1	29.36722	98.565
292412098335601	TX	48029	292412	983356	33.3	09-Jun-88	1910	.	1	29.40333	98.56555
292150098340301	TX	48029	292150	983403	27.5	15-Jun-88	1035	.	77	29.36389	98.5675
292005098340401	TX	48029	292005	983404	33	27-May-88	1356	<	1	29.33472	98.56778
292146098340601	TX	48029	292146	983406	27	14-Jun-88	1615	<	1	29.36278	98.56834
291955098341001	TX	48029	291955	983410	34	08-Jun-88	1415	<	1	29.33194	98.56944
293339098341101	TX	48029	293339	983411	464	25-Jul-80	1340	.	1	29.56083	98.56973
292442098341301	TX	48029	292442	983413	30	01-Jun-88	1145	.	1	29.41166	98.57027
292358098341301	TX	48029	292358	983413	34	14-Jun-88	1155	.	61	29.39944	98.57027
293650098341401	TX	48029	293650	983414	265	12-Feb-92	1050	<	1	29.61389	98.57056
423007098341501	NE	31089	423007	983415	235	10-Aug-87	0	.	2	42.50195	98.57083
422951098341501	NE	31089	422951	983415		10-Aug-87	0	.	3	42.4975	98.57083
292501098342601	TX	48029	292501	983426	42.5	31-May-88	1455	<	1	29.41694	98.57389
440437098342701	SD	46073	440437	983427	38	19-Jun-79	1200	.	1	44.07695	98.57417
293422098343001	TX	48029	293420	983430	400	05-Apr-79	1030	<	1	29.57222	98.575
292109098343001	TX	48000	292109	983430	0			<	1	29.3525	98.575
382132098343501	KS	20009	382132	983435	54	29-Jun-88	830	<	1	38.35889	98.57639
292103098343901	TX	48029	292103	983439	1170	02-Aug-79	1030	.	1	29.35083	98.5775
292454098343901	TX	48029	292454	983439	31.9	02-Jun-88	1135	.	1	29.415	98.5775
414622098345101	NE	31183	414622	983451	245	07-Sep-78	0	.	11	41.77278	98.58083
293458098345301	TX	48029	293458	983453	454	02-Aug-78	1400	.	1	29.58278	98.58139
351112098350101	OK	40015	351112	983501	126.2	14-Jun-89	1730	.	2	35.18667	98.58361
292153098350801	TX	48029	292153	983508	25	17-Nov-88	1020	<	1	29.36472	98.58556
292154098351001	TX	48029	292154	983510	23	15-Jun-88	1510	.	1	29.365	98.58611
292154098351401	TX	48029	292154	983514	30.5	16-Jun-88	1130	.	1	29.365	98.58722
360305098351801	OK	40011	360305	983518		29-Jul-80	1100	.	2	36.05139	98.58833
293023098355401	TX	48029	293023	983554	450	23-Jul-91	800	<	1	29.50639	98.59834
423704098355901	NE	31089	423704	983559	142	21-Aug-86	0	.	4	42.61778	98.59972
292922098360201	TX	48029	292922	983602	786	04-Aug-80	1215	.	1	29.48944	98.60056
294531098360301	TX	48029	293541	983603	440	05-Jun-90	945	<	1	29.59472	98.60083
474858098363101	ND	38027	474906	983628	25	23-Sep-86	940	<	1	47.81833	98.60778
423319098363801	NE	31089	423319	983638		10-Jul-86	0	.	3	42.55528	98.61056
292054098365501	TX	48029	292054	983655	1820	02-Aug-79	1230	.	1	29.34833	98.61528
422858098372001	NE	31089	422858	983720		20-Aug-86	0	.	4	42.48278	98.62222
360838102560301	TX	48111	360838	1025603	250	24-Jun-99	809	.	1.91	37.962	98.62397
294327098372701	TX	48029	294327	983727		27-Jun-90	800	.	1	29.72417	98.62417
293519098373101	TX	48029	293519	983731	253	04-Apr-79	1230	<	1	29.58861	98.62527
293518098373201	TX	48029	293518	983732	354	04-Apr-79	1400	<	1	29.58833	98.62556
293255098373401	TX	48029	293255	983734	603	07-Aug-78	1330	<	1	29.54861	98.62611
405632098373501	NE	31079	405632	983735	124	01-Sep-78	0	-	8	40.94222	98.62639
474911098375601	ND	38027	474921	983749	56	08-Jun-93	1640	.	1	47.82249	98.63028
475010098375601	ND	38027	475012	983750	17	07-Jun-93	1530	<	1	47.83667	98.63055
293454098375701	TX	48029	293501	983757	365	16-Jul-80	1000	.	1	29.58361	98.6325
423137098380501	NE	31089	423137	983805	221	09-Jul-86	0	.	6	42.52694	98.63472
292459098382101	TX	48029	292459	983821	1040	09-May-90	730	<	1	29.41639	98.63917
452729098382401	SD	46013	452729	983824	1340	28-Jul-79	1640	<	1	45.45806	98.64
294805098382701	TX	48259	294805	983827		24-Apr-90	930	<	1	29.80139	98.64083
474905098390201	ND	38027	474908	983903	33	28-Oct-93	1245	<	1	47.81889	98.65083
353941102350201	TX	48205	353941	1023503	331	15-Jul-99	1109	.	2.83	38.16716	98.6515
291753098393501	TX	48029	291753	983935	1860	14-Mar-91	1200	.	20	29.29805	98.65972
440632098400401	SD	46073	440632	984004	1420	25-Jul-79	1630	<	1	44.10889	98.66778
421210098402001	NE	31089	421210	984020	140	07-Jul-78	0	.	5	42.20278	98.67223
474943098402001	ND	38027	474947	984023	39	08-Jun-93	1350	.	4	47.82972	98.67306
474956098402001	ND	38027	475001	984024	29	08-Jun-93	1315	.	7	47.83361	98.67333
294046098402501	TX	48029	294046	984025		26-Jun-90	900	.	1	29.67944	98.67361
294300098402501	TX	48029	294300	984025	375	09-Jul-96	1259	<	1	29.71667	98.67361
293402098404501	TX	48029	293358	984054	375	23-Jul-79	1045	.	1	29.56611	98.68166
293345098405801	TX	48029	293345	984058		17-Jul-80	1400	.	1	29.5625	98.68278
425428098405801	NE	31015	425428	984058		27-Aug-81	0	.	1	42.90778	98.68278
423007098415901	NE	31089	423007	984159		10-Aug-87	0	.	4	42.50195	98.69972
291720098422301	TX	48000	291720	984223	0			-	1.1	29.28889	98.70639
443401098422602	SD	46059	443401	984226	1190	27-Jul-79	1515	<	1	44.56694	98.70722
423616098423201	NE	31089	423616	984232	322	09-Jul-86	0	.	2	42.60444	98.70889
423439098423801	NE	31089	423439	984238	327	09-Jul-86	0	.	3	42.5775	98.71056
293542098424001	TX	48029	293542	984240	100	04-Apr-79	1030	<	1	29.595	98.71111
292844098424101	TX	48029	292844	984241	796	22-May-90	1530	<	1	29.47889	98.71139
295827098424301	TX	48259	295827	984243	280	11-Jul-96	1500	<	1	29.97417	98.71194
475256098425501	ND	38005	475256	984255	53	07-Jun-93	1345	.	20	47.88222	98.71528
475308098424801	ND	38005	475301	984257	15	22-Jul-93	845	<	1	47.88361	98.71584
363427102440401	OK	40025	363427	1024405	240	15-Apr-99	900	.	2.65	37.54311	98.72559
422925098435001	NE	31089	422925	984350	328	18-Aug-86	0	.	4	42.49028	98.73055
354423098435301	OK	40039	354423	984353	240	15-Jun-89	1215	.	3	35.73973	98.73139
475148098435701	ND	38005	475142	984353	12.2	22-Jul-93	1445	.	8	47.86167	98.73139
433050098435501	SD	46003	433050	984355	953	30-Aug-79	1700	.	1	43.51389	98.73194
415042098441701	NE	31183	415042	984417	165	07-Sep-78	0	.	6	41.84501	98.73805
475115098441803	ND	38005	475117	984417	10	20-Jul-93	1430	<	1	47.85472	98.73805
475115098441802	ND	38005	475117	984417	20	20-Jul-93	1330	.	2	47.85472	98.73805
475115098441801	ND	38005	475117	984417	27.6	20-Jul-93	1230	<	1	47.85472	98.73805
475219098441901	ND	38005	475222	984417	164	21-Jul-93	900	.	19	47.87278	98.73805
475212098430701	ND	38005	475216	984425	170	28-Aug-96	1300	.	10	47.87111	98.74028
361202098442901	OK	40093	361202	984429		22-Aug-78	1515	.	1	36.20056	98.74139
294718098443001	TX	48259	294718	984430	85	15-Jul-96	1230	<	1	29.78833	98.74167
475131098444101	ND	38005	475130	984441	17	08-Jun-93	1500	.	2	47.85833	98.74472
475258098445802	ND	38005	475301	984458	133	21-Jul-93	1045	.	36	47.88361	98.74944
475251098445801	ND	38005	475255	984458	147	21-Jul-93	945	.	56	47.88194	98.74944
475244098445601	ND	38005	475237	984503	32.5	21-Jul-93	1215	.	1	47.87694	98.75083
424913098450601	NE	31089	424913	984506	35	13-Aug-87	1100	.	4	42.82027	98.75166
424913098450602	NE	31089	424913	984506	60	13-Aug-87	1110	.	7	42.82027	98.75166
360917098451101	OK	40043	360917	984511	36	22-Aug-78	1315	.	1	36.15472	98.75305
294744098451201	TX	48259	294744	984512		25-Apr-90	900	<	1	29.79555	98.75333
365821101375301	OK	40139	365821	1013753	420	28-May-99	1200	.	1.54	37.73447	98.75794
361429098453701	OK	40093	361429	984537		22-Aug-78	1615	.	2	36.24139	98.76028
374220098453801	KS	20151	374220	984538	178	21-Jun-88	905	<	1	37.70555	98.76056
475315098454202	ND	38005	475314	984539	28	21-Jul-93	1450	.	1	47.88722	98.76083
475236098455901	ND	38005	475237	984554	30	22-Jul-93	1030	.	7	47.87694	98.765
475217098461201	ND	38005	475205	984555	19.2	22-Jul-93	1145	.	3	47.86806	98.76527
475153098460301	ND	38005	475149	984556	12.5	22-Jul-93	1315	<	1	47.86361	98.76556
423132098461001	NE	31089	423132	984610	244	19-Aug-86	0	.	4	42.52555	98.76945
361025098462801	OK	40093	361025	984628	52	22-Aug-78	1415	.	1	36.17361	98.77444
295322098471401	TX	48259	295322	984714	400	10-Jul-96	1700	<	1	29.88944	98.78722
300044098471801	TX	48259	300044	984718		16-Jul-96	1329	-	1.64	30.01222	98.78833
404619098473202	NE	31019	404619	984732	17	13-Apr-95	1531	-	4	40.77194	98.79222
291342098475401	TX	48013	291342	984754	2380	16-Jul-82	1345	.	4	29.22833	98.79833
423345098475701	NE	31089	423345	984757		12-Aug-87	0	.	4	42.5625	98.79916
404209098481201	NE	31019	404209	984812	14	13-Apr-95	1231	<	1	40.7025	98.80333
291510098481601	TX	48325	291510	984816	2040	20-Sep-93	1045	<	1	29.25278	98.80444
423254098483401	NE	31089	423254	984834		19-Aug-86	0	.	3	42.54833	98.80945
291831098485101	TX	48325	291831	984843	1370	04-Sep-80	1100	.	1	29.30861	98.81194
291828098485301	TX	48325	291828	984853	1440	04-Jun-90	1130	<	1	29.30778	98.81472
455527098490301	SD	46089	455527	984903	1910	29-Jul-79	1000	<	1	45.92417	98.8175
474117098493901	ND	38027	474117	984939		24-Oct-90	1515	.	5	47.68806	98.8275
474117098493902	ND	38027	474117	984939		24-Oct-90	1550	.	1	47.68806	98.8275
294659098494001	TX	48259	294659	984940		19-Apr-90	930	<	1	29.78306	98.82777
424018098494101	NE	31089	424018	984941	220	08-Jul-86	0	.	2	42.67167	98.82806
294425098495401	TX	48019	294425	984954		17-Jul-96	1730	<	1	29.74028	98.83167
292037098501201	TX	48000	292037	985012	0			<	1	29.34361	98.83667
415434098503601	NE	31071	415434	985036	260	06-Sep-78	0	.	3	41.90945	98.84333
404618098504401	NE	31019	404618	985044	38	22-Jun-78	0	.	10	40.77166	98.84556
424107098505501	NE	31089	424107	985055	182	12-Aug-87	0	.	4	42.68528	98.84861
293004098513001	TX	48325	293004	985130	750	11-Jul-80	1015	.	1	29.50111	98.85833
474347098513401	ND	38027	474347	985134		24-Oct-90	1000	.	14	47.72972	98.85944
474347098513402	ND	38027	474347	985134		24-Oct-90	1030	.	6	47.72972	98.85944
474248098513401	ND	38027	474248	985134		24-Oct-90	1300	.	3	47.71334	98.85944
474248098513402	ND	38027	474248	985134		24-Oct-90	1345	.	1	47.71334	98.85944
424020098520501	NE	31089	424020	985205	156	08-Jul-86	0	.	3	42.67222	98.86806
292126098523201	TX	48325	292126	985232	717	04-Aug-80	1400	.	1	29.35722	98.87556
292933098525701	TX	48325	292930	985240	805	22-Aug-78	1005	.	1	29.49167	98.87778
455148098525302	SD	46089	455148	985253	1690	29-Jul-79	1430	<	1	45.86333	98.88139
423741098531801	NE	31089	423741	985318	155	08-Jul-86	0	.	4	42.62806	98.88834
291358098531901	TX	48000	291358	985319	0			<	1	29.23278	98.88861
474347098533002	ND	38027	474347	985330		23-Oct-90	1500	.	1	47.72972	98.89167
474347098533001	ND	38027	474347	985330		23-Oct-90	1430	.	3	47.72972	98.89167
295709098535301	TX	48259	295709	985353	425	11-Jul-96	1100	-	1.02	29.9525	98.89806
300519098535501	TX	48259	300519	985355		20-Apr-90	950	.	1	30.08861	98.89861
355701100313001	TX	48211	355701	1003131	95	18-May-99	1009	.	1.23	38.36225	98.905
295753098542301	TX	48259	295753	985423		27-Apr-90	1405	<	1	29.96472	98.90639
420205098543001	NE	31071	420205	985430	244	06-Sep-78	0	.	5	42.03472	98.90833
474628098544001	ND	38027	474628	985440		23-Oct-90	945	.	3	47.77445	98.91111
474628098544002	ND	38027	474628	985440		23-Oct-90	1030	.	3	47.77445	98.91111
295846098550201	TX	48265	295846	985502		27-Apr-90	715	.	1	29.97944	98.91722
295625098553401	TX	48265	295625	985534		18-Apr-90	1530	.	1	29.94028	98.92611
423713098553601	NE	31089	423713	985536	91	19-Aug-86	0	.	2	42.62028	98.92667
423730098560001	NE	31089	423730	985600	72	18-Jul-78	0	.	1	42.625	98.93333
474353098560401	ND	38027	474353	985604		23-Oct-90	1145	.	2	47.73139	98.93445
423553098561201	NE	31089	423553	985612	92	12-Aug-87	0	.	2	42.59805	98.93667
290955098562101	TX	48325	290955	985621	3200	16-Aug-79	1600	<	1	29.16528	98.93916
292607098564101	TX	48000	292607	985641	0			<	1	29.43528	98.94473
291231098565901	TX	48000	291231	985659	0			<	1	29.20861	98.94972
292831098573101	TX	48325	292831	985714	279	07-Aug-80	1300	.	1	29.47528	98.95389
474647098571701	ND	38027	474647	985717		22-Oct-90	1330	.	3	47.77972	98.95472
474505098572101	ND	38027	474505	985721		19-Oct-90	1000	<	1	47.75139	98.95583
474505098572102	ND	38027	474505	985721		19-Oct-90	1030	.	2	47.75139	98.95583
293130098573501	TX	48325	293130	985735	426	23-Jul-96	1729	<	1	29.525	98.95972
293130098573801	TX	48325	293130	985735	425			<	1	29.525	98.95972
295513098573601	TX	48265	295513	985736		12-Apr-90	1253	<	1	29.92028	98.96
292319098574801	TX	48325	292316	985748	1350	07-Jul-80	1100	.	1	29.38778	98.96333
423852098575401	NE	31089	423852	985754	167	19-Aug-86	0	.	2	42.64777	98.965
424135098581901	NE	31089	424135	985819	110	12-Aug-87	0	<	1	42.69306	98.97195
474621098583501	ND	38027	474621	985835	45	22-Oct-90	1500	.	3	47.7725	98.97639
474621098583502	ND	38027	474621	985835		22-Oct-90	1545	.	3	47.7725	98.97639
361453098584301	OK	40153	361453	985843	67	22-Aug-78	1800	.	2	36.24805	98.97861
481001098584701	ND	38071	481001	985847	80.5			-	6	48.16694	98.97972
293934098584801	TX	48019	293934	985848	390	17-Jul-96	1100	<	1	29.65945	98.98
423554098590701	NE	31089	423554	985907		12-Aug-87	0	.	4	42.59833	98.98528
413156098591201	NE	31175	413156	985912	340	29-Jun-78	0	.	6	41.53222	98.98666
423804098594301	NE	31089	423804	985943	84	19-Aug-86	0	.	2	42.63444	98.99528
402625098594501	NE	31099	402625	985945	210	27-Jun-78	0	.	3	40.44028	98.99583
294015099000701	TX	48019	294015	990007		20-Aug-96	1240	<	1	29.67083	99.00195
292656099000701	TX	48325	292656	990007	320	22-Aug-96	1059	<	1	29.44889	99.00195
474628099010303	ND	38027	474628	990103		18-Oct-90	1300	.	4	47.77445	99.0175
300307099013701	TX	48265	300307	990137		05-Apr-90	1721	.	1	30.05195	99.02695
474714099014201	ND	38027	474714	990142		18-Oct-90	1030	.	5	47.78722	99.02834
474714099014202	ND	38027	474714	990142		18-Oct-90	1000	<	1	47.78722	99.02834
294309099015701	TX	48019	294309	990157	355	18-Jul-96	1129	<	1	29.71917	99.0325
293640099020001	TX	48325	293640	990160	660	15-Aug-96	945	<	1	29.61111	99.03333
474412099023001	ND	38027	474412	990230		18-Oct-90	1430	<	1	47.73667	99.04166
294245099024701	TX	48019	294245	990247	790	06-Aug-96	1135	<	1	29.7125	99.04639
365934101573001	OK	40139	365934	1015730	300	13-Apr-99	1000	<	1	37.63036	99.05302
291019099031501	TX	48325	291019	990315	2700	06-Jul-84	1045	<	1	29.17195	99.05417
291022099032101	TX	48325	291022	990321	2710	13-Apr-88	1115	<	1	29.17278	99.05583
293736099034801	TX	48019	293736	990348	400	30-Jul-96	1400	<	1	29.62667	99.06333
474505099042601	ND	38027	474505	990426		16-Oct-90	1530	.	1	47.75138	99.07389
292924099044401	TX	48325	292924	990444	356	01-Aug-96	1100	<	1	29.49	99.07889
474445099044501	ND	38027	474445	990445		16-Oct-90	1400	<	1	47.74583	99.07917
351656101161101	TX	48065	351656	1011612	500	19-May-99	900	.	1.63	37.84025	99.08117
431945099052001	SD	46053	431945	990520	850	04-Aug-79	1600	.	1	43.32917	99.08889
362115101173901	TX	48195	362115	1011740	442	25-May-99	1000	.	2.37	38.13644	99.09522
292916099060301	TX	48325	292916	990603	400	22-Jul-96	1600	<	1	29.48778	99.10083
292556099065801	TX	48325	292555	990658	518	08-Jul-80	1100	<	1	29.43194	99.11611
403826099070601	NE	31099	403826	990706				-	2	40.64056	99.11833
474321099072901	ND	38027	474321	990729		16-Oct-90	1130	.	4	47.7225	99.12473
294243099073801	TX	48019	294243	990738	500	30-Jul-96	1000	<	1	29.71195	99.12722
362630099081601	OK	40153	362630	990816	40	23-Aug-78	1000	.	1	36.44166	99.13778
292037099082001	TX	48325	292049	990820	1800	03-Sep-80	1300	<	1	29.34694	99.13889
291743099081801	TX	48000	291751	990822	0			<	1	29.2975	99.13944
383008101315601	KS	20203	383008	1013156	175	28-Apr-99	1000	.	5.29	37.28145	99.14083
292411099082701	TX	48000	292411	990827	0			<	1	29.40305	99.14083
300559099084401	TX	48265	300559	990844		08-Aug-96	1000	<	1	30.09972	99.14555
292853099084901	TX	48325	292853	990849	285	24-Jul-96	0	<	1	29.48139	99.14694
405137099085201	NE	31019	405137	990852	240	26-Jun-78	0	.	1	40.86028	99.14778
300424099090001	TX	48265	300424	990900		05-Apr-90	1220	<	1	30.07333	99.15
295954099090401	TX	48265	295954	990904		04-Apr-90	805	.	1	29.99833	99.15111
362513099093601	OK	40153	362513	990936	48	23-Aug-78	1045	.	1	36.42027	99.16
292135099093601	TX	48325	292135	990936	1510	25-Aug-78	1230	.	1	29.35972	99.16
291219099095601	TX	48325	291219	990956	2350	21-Aug-81	1440	.	1	29.20528	99.16556
291222099095601	TX	48000	291222	990956	0			<	1	29.20611	99.16556
414833099112301	NE	31071	414833	991123	326	06-Sep-78	0	.	10	41.80917	99.18972
292651099114501	TX	48325	292651	991145	654	23-Aug-78	1340	.	1	29.4475	99.19583
300534099120401	TX	48265	300534	991204	420	07-Aug-96	1109	<	1	30.09278	99.20111
474302099123801	ND	38027	474302	991238		16-Oct-90	945	<	1	47.71722	99.21056
362337099124401	OK	40153	362337	991244		23-Aug-78	1145	.	4	36.39362	99.21222
291523099135401	TX	48000	291523	991356	0			<	1	29.25639	99.23222
295443099142301	TX	48000	295443	991423	0			<	1	29.91194	99.23972
403738099144901	NE	31137	403738	991449				-	6	40.62722	99.24694
292804099151301	TX	48325	292804	991513		25-Jul-96	1130	<	1	29.46778	99.25361
291940099151601	TX	48325	291940	991516	24.2	31-Aug-93	1412	<	1	29.32778	99.25445
292040099152701	TX	48325	292040	991527	41.2	31-Aug-93	1035	<	1	29.34445	99.2575
441653099153301	SD	46059	441653	991533	1940	24-Jul-79	1135	<	1	44.28139	99.25916
292053099153601	TX	48325	292053	991536	69	25-Aug-92	1235	.	1	29.34805	99.26
292226099153701	TX	48325	292226	991537	42	02-Sep-93	1223	<	1	29.37389	99.26028
292139099154101	TX	48325	292139	991541	155	20-Aug-92	1504	<	1	29.36083	99.26139
292204099155101	TX	48325	292204	991551	160	21-Aug-92	1408	<	1	29.36778	99.26417
292204099160001	TX	48325	292204	991600	45	13-Aug-92	1025	.	1	29.36778	99.26667
291829099162401	TX	48325	291829	991624	29.2	25-Aug-93	1400	<	1	29.30806	99.27333
291914099162801	TX	48325	291914	991628	33.9	18-Aug-92	1310	<	1	29.32055	99.27444
292051099163001	TX	48325	292051	991630	45	02-Sep-93	1312	<	1	29.3475	99.275
292208099163001	TX	48325	292208	991630	100	02-Sep-93	1100	<	1	29.36889	99.275
292244099163501	TX	48325	292244	991635	47.6	25-Aug-92	1430	<	1	29.37889	99.27639
292210099163701	TX	48325	292210	991637	122	28-Sep-94	1310	.	1	29.36944	99.27695
291818099163901	TX	48325	291818	991639	42	30-Aug-93	1559	<	1	29.305	99.2775
291841099164001	TX	48325	291841	991640	46.9	01-Sep-92	1320	<	1	29.31139	99.27778
291943099163301	TX	48325	291955	991641	1290	15-Jul-80	1330	<	1	29.33194	99.27805
392606099164402	KS	20163	392606	991644	50	21-Jun-88	1600	.	1	39.435	99.27889
292404099164901	TX	48325	292404	991649	997	14-Jul-80	1300	.	1	29.40111	99.28028
291959099164901	TX	48325	291959	991649	36.5	26-Aug-92	1715	.	1	29.33306	99.28028
353907099165201	OK	40039	353907	991652	120	22-Jun-89	930	.	2	35.65194	99.28111
294717099165301	TX	48019	294717	991653	420	29-Jul-96	1630	<	1	29.78805	99.28139
292137099165401	TX	48325	292137	991654	35	21-Aug-92	1200	<	1	29.36028	99.28167
292038099165501	TX	48325	292038	991655	37	21-Aug-92	1510	<	1	29.34389	99.28194
292046099165501	TX	48325	292046	991655	38	30-Aug-93	1130	<	1	29.34611	99.28194
291933099165501	TX	48325	291933	991655	42.7	30-Aug-93	1422	<	1	29.32584	99.28194
293231099165801	TX	48325	293231	991658		31-Jul-96	1530	<	1	29.54194	99.28278
292618099165901	TX	48325	292618	991659	538	17-Mar-92	1340	<	1	29.43833	99.28306
292024099171001	TX	48325	292024	991710	37	24-Aug-92	1122	<	1	29.34	99.28611
291801099171601	TX	48325	291801	991716	58	13-Aug-92	1502	<	1	29.30028	99.28778
292216099171901	TX	48325	292216	991719	32	26-Aug-93	1600	<	1	29.37111	99.28861
